Year,Country,Inflation,Oil_Prices,Gas_Prices,GDP,Interest_Rates,Unemployment_Rate,Exchange_Rates,CPI,PPI,Labor_Market_Indicator,Government_Spending,Trade_Balance,Stock_Market_Index,Housing_Prices,Commodity_Prices,Technology_Adoption,Demographic_Factor
1970,Canada,0.9967141530112327,48.61735698828815,6.295377076201385,1304.605971281605,1.624074561769746,4.091961642353419,1.1579212815507391,1153.4869458305818,1.0823379771832098,9.78936896513396,0.9530525614065047,1.0542560043585965,0.9534270246429744,1.0241962271566034,0.8086719755342202,0.8275082167486967,0.9437712470759028
1970,France,2.0475052013300616,67.95877673095522,3.774422619031228,922.4596880128032,4.554992319475909,9.689560487608274,1.0285865390724904,1066.891357997405,3.620967922556087,6.856001594263975,0.982305277250595,0.9201702755461546,0.9269069960058081,0.9966873027126203,1.1794557863517787,0.9482388700963829,1.0223787951638899
1970,Germany,0.39555078146252853,48.311782768099896,5.140104326226362,1232.375660521638,1.2545636371465694,8.81961460069997,0.9072646865809426,1047.673796546957,1.3754291392934248,9.367387736056147,1.097519762978243,1.0501094169939844,1.1001046092567142,0.7296767707000763,1.0677875319530907,0.9345924316872576,0.8169367103143543
1970,Italy,0.29850846605248205,49.93478684770542,6.19758877912382,1133.6680977436163,3.1936766519742505,3.4652432804339046,1.0457280404615241,1291.1644644293533,4.127839908631836,8.262228946770882,1.0083826627929362,1.1410459145203504,0.913891208982643,1.140336997012519,1.0697903272539027,0.9556955978871517,0.9520507032600757
1970,Japan,1.0114995753618614,69.35154040060229,6.631002044888525,990.3822985338455,1.2909397911146736,4.964205692665412,1.1180640912452144,874.5373108097394,4.970058480647886,4.6846936033000715,1.0045222708999983,1.0051197901881086,0.8627534452115899,1.0322974503617668,0.9938996028144617,1.050024046943657,0.9466399693560833
1970,United Kingdom,0.0,50.324070133401364,3.6550288079873274,1044.654167184052,2.7400583773608935,5.048585683671854,0.8907878799651433,1027.0676695784582,3.766573607893273,8.565080758499292,0.7628340639141108,1.204206965292788,0.9223500859507,1.015712791899094,1.0176189822502693,0.9333151283048436,1.0197916667342075
1970,United States,1.2508727794013321,56.54431027105621,6.944113931479444,997.339072924273,2.0706737487771902,5.874190880667866,1.0819373268139407,1084.7778964887973,1.3550930678249307,9.054964833454434,0.903421736713604,0.9461426326703376,0.8517015568017582,0.9182317603394866,0.8866169643193645,0.9587520988112064,0.9261302501670438
1971,Canada,0.0,53.142473325952736,3.1839518489575775,717.5392597329417,2.8242799368681437,8.496231729751095,1.0067528204687923,715.0503627573087,3.36965827544817,3.325152889039984,0.8849006422577698,1.0375698018345672,0.9708306250206723,0.9398293387770603,1.1852278184508938,0.9986502775262066,0.89422890710441
1971,France,0.48357710392724795,61.88393273448084,10.053864851747242,893.8262454159359,4.298723863700596,5.434664455315351,1.0681891489626312,1369.3414651472067,2.0681130806776853,9.150409904486105,1.059065483069231,1.1108703580582908,1.0507274031107299,1.1066674689589153,1.1169295590445674,1.1382158991037528,1.0648709887589642
1971,Germany,1.0112025995249807,63.73658545162958,4.725102970744616,1190.5749094405876,3.428358314875016,7.419152871643921,1.1639964529371394,1148.4254982143784,1.9497338734992251,6.586546442820534,0.9753937511870051,0.9156753404683808,0.9824114187567663,1.0123204806784485,1.0551485376040468,1.0043602446372453,1.1695051040430753
1971,Italy,0.7965755451407617,54.63184795267584,5.394584531262414,1062.261734688577,3.3886212239612075,7.578929159195115,1.0190635591265025,1188.2621161534967,3.5295652973135496,4.095337012025204,1.180930634973311,0.9781954104607626,0.9347911111406939,0.8910366962657612,0.9215238091872296,0.9629491901409971,0.8594432980821358
1971,Japan,1.7208212988130478,41.23226218788155,8.424080568035786,650.4726980343477,4.3304470933045245,8.629158954887188,0.9204442932059118,1084.8787875722026,2.663274272073644,6.84011890538282,1.0502744807490814,0.7506729179669922,1.1629166364900945,0.9418217966607946,0.8826120035591027,0.9802062271015318,1.2067906338163552
1971,United Kingdom,0.0,45.95638007309977,3.6274417284898313,713.4657420520695,4.771931136284543,7.2726324184718445,1.0514883596076372,1163.9850505270467,1.450012522106527,8.151442844617641,1.0839663864431188,0.8642482460158065,0.9035799928576755,1.108005605913931,1.0942788514140076,1.0487305237044995,1.1071929865211798
1971,United States,0.0,70.22590230569482,7.505081462058461,844.1961156960028,4.574039885573272,8.297524560316779,1.1191085854773477,836.2789946679843,1.6079207298962048,3.9122259166390365,1.1092106783982427,0.9452094695793065,1.0724136559314497,1.129075842412243,1.2587908973530684,0.8800274734909787,1.069891968508079
1972,Canada,1.3225449121031891,37.791563500289776,5.4177271900095105,608.0659752240449,3.1868411173731186,4.293981188678689,1.0738466579995412,1034.2736562379941,1.353970008207678,4.371880036934017,0.9884351717611759,0.9698896304410711,0.9280155791605291,0.9539361229040213,1.1057122226218916,1.0343618289568461,0.8236959844637266
1972,France,0.3328819196831456,51.46713686433323,7.413017933016714,836.6128658025527,1.6430395841932328,8.725769168833436,1.0028744822934816,1255.6903725214597,1.0255434868673343,5.0092669322243895,1.0191099068019904,1.0046436548156148,1.0746253566027222,1.0645484181141076,1.216325472330546,0.9692221765047,1.021915032766394
1972,Germany,0.0,51.94607455237243,3.5150588286039035,735.9954977558589,2.8899734200260543,3.319541218516686,0.957069777548274,861.5158040252288,4.886130763604203,5.319429049721355,0.8593682536328167,0.9916894427371306,1.0760055963689603,1.0082439752934502,0.8542448500535069,0.9690790922950137,0.9247843594409417
1972,Italy,0.515618333949603,59.02277173786647,3.184487639706159,1303.8567847283537,4.287323786341437,7.616575380485392,0.9342165446147863,1170.9050454133233,3.7694356898442325,4.848433892856032,1.0171839339793531,1.0553251219984785,0.9104930157723395,1.0597228218253385,0.9051651995775799,1.0463206292099123,0.8632862193539754
1972,Japan,0.0,39.48690088360655,7.994863366359253,1371.5404687075466,1.6458313362569603,6.302178862629074,1.2095843501809158,1318.8884783498393,1.8404287716494072,8.195899745766008,0.9950970659161964,0.983963991895517,1.1451001438131336,1.0879417041137402,0.8922623923015242,1.1376496450019538,1.0313132140013155
1972,United Kingdom,0.0,53.485951198609804,4.749651143233671,1169.3764207769827,1.1597918931443774,5.536054430001434,1.054090851856099,1175.2338334382466,2.8373746223758256,3.3857107461118177,0.8941559366358347,0.750193898250706,1.0608905356254632,1.0262066809086725,0.8050438282245633,0.9649150569923526,0.7781652239948919
1972,United States,0.09019875620646695,57.83358710524031,2.059020897537499,747.4460448602872,3.173937714332058,3.5091538324403757,0.9358918733461644,1131.8108687826839,3.708151259528041,8.622484862708653,1.1618787639660868,1.0415826629455343,1.136337651353834,0.9394843764394003,1.091041849968557,1.1573734216555107,1.04566880107304
1973,Canada,0.824083969394795,46.149177195836835,3.6461559993880828,1122.3352577681735,1.0220884684944096,8.708229999183839,1.103099952249595,1186.2560238232397,4.0850813867437825,3.5183125621386324,0.9160782476777362,0.9690787624148786,1.097554512712236,0.952082576215471,0.9814341023336183,0.8893665025993972,0.8803793375919329
1973,France,0.7493836837107553,65.77453279763475,4.809408935226096,1055.8043051540678,3.5304875725357925,9.524196738570122,0.9553566385449471,1038.8179985796614,2.203854267787265,7.957204620516971,1.0132969674146877,0.9299879185060826,0.8476813095216226,0.9441078152728412,1.037721187506452,1.156552402923434,0.9934249738927012
1973,Germany,0.8191745104191804,63.40450446023144,1.2496550607085108,1023.0052158294834,4.727014877731266,5.779105288660341,1.0213196628237688,849.6061336522362,1.4553535739064056,5.416561999611845,1.1076007138598598,1.0021311648671942,0.993933918618538,0.9291593233089537,0.8486285607387173,0.8196860323744055,0.841586405699451
1973,Italy,1.348174212666668,37.67476685231491,6.104599875359047,1125.1261867292003,4.043405323723126,4.314056839845764,1.0260442263333556,892.2316287614524,2.4733888551774053,6.026423584823431,1.0349650047299694,0.8435197228637945,0.9736551783917751,1.0679142775438195,0.9697954500510135,0.9670552213652909,1.0731870704288295
1973,Japan,1.1870657958589161,64.66540859278602,2.7768395009728977,992.8348842587075,2.045332071541535,5.933696310419597,1.034670997760492,1502.3113103168848,2.152738103838118,3.045250504527974,0.8159922255494247,0.996771938895053,1.0123078201656182,0.9886871947484259,0.8700783636554176,1.0232786742940163,0.9243236022984074
1973,United Kingdom,1.869701107654185,39.139454178819136,7.510807218919792,1189.173928736829,2.0725729184476833,5.209679368148462,1.0350370216386338,831.1351925633858,1.1591885093426102,7.183776348664214,0.8218841585534367,0.776953198087554,0.9438442253669375,0.9446910183085868,1.0695863839093784,1.1173442276632446,0.9727455278638191
1973,United States,0.0,40.81787833490208,7.645488933770271,966.1754628714367,4.719687052582659,6.815583890019231,1.0696322862080323,1055.7599624770921,1.3941874056517696,4.624550045063155,1.0857898825291343,1.0553569531067792,1.108211231299314,0.9870965884870216,0.9148337825665607,0.9241029301096655,0.9021259163690234
1974,Canada,1.312525822394198,63.56240028570823,4.855979756839332,1200.706579578405,1.4783769837532068,7.992713510560965,1.0361395605508414,1307.6073132931938,4.083868719818244,6.456569174550735,0.7380254895910255,1.0821902504375225,0.9700992649534133,1.0091760776535503,0.8012431085399108,0.9780328112162489,1.0357112571511746
1974,France,0.0,68.8115706944059,2.103972199167512,560.2388086759836,1.6544952847666767,8.563666841249505,0.8978767182869287,1141.6712894598706,1.3295241824633708,7.763495114522992,0.8719695601329106,1.0872457328280145,0.9900824136220617,1.1846636996047666,0.8929915233673847,0.8474474829075261,0.9308091930118756
1974,Germany,0.7671266510114834,55.08725023229934,1.8376185959357332,1179.007662815223,4.295161536885178,9.685423580394923,0.951693894831656,1029.35860239711,2.0304288813348874,3.416672902434402,1.1612220628255425,1.0896839315865532,0.9108807774584713,0.7848184598670694,0.928084668075758,0.9788869761172305,0.9012820472848816
1974,Italy,0.8350580290841175,53.16155957182778,5.938535179617053,692.8855753585789,1.2690236558694714,3.664425557751688,1.0756788679986982,1122.4937588027205,4.432093084028917,9.983398081815096,0.8983316871423502,0.9755919526325799,0.9865503215598267,1.0333859966568535,1.1431366781831183,1.1081766727672828,0.8687780806568594
1974,Japan,0.0,61.94592220513731,6.916771639684085,1010.3321953702159,1.7851772092442681,3.1579515819374304,1.0229074688205702,1214.8636025431124,4.56263382184737,7.178616563892208,0.970251779912615,1.1311983738573947,1.0194051943605873,0.8729938911287968,1.028695585430171,0.9168045082505549,0.9361717273471506
1974,United Kingdom,0.1594012930901384,55.00143033113884,2.2861288606008494,1044.6306109495395,1.4075150565582262,9.377843509743704,1.0551885971822155,1136.0460416835258,1.1950652752525617,8.906101548971803,0.8063247297497536,0.9238644730191059,1.0099886954409214,1.0480744579767984,1.1496710407445982,0.9505034519631926,0.9502427501690786
1974,United States,0.2275899833963128,62.33724278336193,3.389809637938982,1037.6951522036206,2.3494363134291185,3.6279064331039206,0.8489958788014748,955.8923541686926,4.733820420999409,5.412176170088802,1.022328091325537,0.8801607875047955,1.0210303040221995,1.0198393517177486,0.9990817646614861,0.948224255277778,1.0217802339748727
1975,Canada,1.977894044741516,44.81729781726352,3.3830127942136246,899.6485912830927,4.718790609370292,8.656842656950918,1.0915402117702073,1065.750221931937,4.214688307596457,4.3059904122022505,1.0097077549348041,1.096864499053289,0.9672337853402232,0.9607891846867842,0.8536485051867881,1.0296120277064575,1.0261055272179889
1975,France,0.4544139836445022,52.43339449322692,4.5175278842873405,1070.4110793028594,1.8524188161003332,3.2179385801915794,0.8748460575809556,1288.752920814652,4.457432999358549,6.3124693468409,1.0342725346377704,1.0456753219153785,1.0447708560017315,1.0642722759867544,1.1329152530132431,1.019652116970147,1.0709003757588513
1975,Germany,0.3687430329076953,50.768518829587684,4.550288036383843,869.9994838353081,4.7669028464757,7.680008527060398,0.8909600922557154,1282.186475949254,3.3746431648341537,3.0709182881942034,1.0708214423256557,1.0233216131263503,1.0287124165201824,0.9387562625359562,1.0361503525206102,0.8856273792679338,1.0108559705776523
1975,Italy,1.1220699903060487,63.2893331953541,5.773617041378405,1218.1960850371934,3.2535814028505605,7.372298336801721,1.0249308595641728,1209.0176948169508,3.3238015195527173,9.93475409946036,0.9648585764286267,1.1563413358832109,1.1532367724678116,1.0499864123740372,0.8600693825198059,1.036764929299142,0.7899973492348376
1975,Japan,0.0,39.337650681007744,9.249542806033922,1266.2678123976807,2.7059989889674445,7.307945458745848,1.0071253749910893,741.2984749591808,1.8559787147932543,4.982990824448041,1.123958400644156,0.9603770321898241,1.0604120889588518,1.2303638752104789,0.8520555776860276,1.12592332397868,1.1146440870400727
1975,United Kingdom,1.649672018878747,52.96576938530305,7.535303022375947,1057.7456006019672,2.3069555622745344,5.4473007916540555,0.844848775094107,1132.4103669516946,1.1064334643107365,8.146599626711172,1.118859682308701,1.1849362141386381,1.1162838577534986,0.9419983667346316,0.8843584183256143,1.0850079332417553,1.04176807522394
1975,United States,0.9755884359285825,32.53104308654445,3.9224783253078086,949.0106059192822,1.0057133723167069,6.147083470441836,1.025617060569428,1238.6622011854251,4.996829195773763,5.0079265195303995,0.9228259185403218,0.9502038153182158,0.9198472409895458,0.9652813504887737,1.0770802219987972,0.8946164504635654,1.0427814395152903
1976,Canada,0.5051134566424609,47.654128666248525,2.1692585158991715,915.8709354469282,1.4794614693347312,5.363306199825396,0.9838714288333991,1080.8101713629076,3.0751624869734644,7.921132712266245,1.0257550390722765,0.9925554084233833,0.9973486124550783,1.0060230209941026,1.2463242112485287,0.9807639035218877,1.0301547342333612
1976,France,0.4102643057127733,64.40117215449473,3.6472153958814606,1360.1880865821631,1.8020989068013469,6.441161827190058,1.012810441491079,863.7896685050239,2.0759736177403907,8.582913704460317,0.955381656678522,0.8110459269054469,0.7576120673371043,0.8416097176514277,1.0760414656144297,1.0785800158650831,1.0425457561784965
1976,Germany,0.4667700093555392,47.918831427274604,4.742924977122138,623.6301909004721,3.308799546938203,3.3061735061626316,1.01598563919974,794.4649718148083,2.372669412690633,8.104214412846137,1.0969457200526738,1.0427194361871686,1.1775310892609512,0.880636316824352,1.0919154173610002,1.1000582318042977,0.9329379790923356
1976,Italy,1.1255080168310356,58.85231482988991,3.815288088695893,1024.7095391911164,2.8190573702106443,7.723504115171874,0.89410924129434,1296.3326804925198,4.766767946632122,4.171499225657467,1.1962587190530796,1.0003695671847848,1.134147591553088,0.9257515767461616,0.9514694164632131,1.1230874513154736,1.168501427870851
1976,Japan,0.0,60.07133336473159,5.672289926052458,954.5047480093184,2.02476605775742,4.544557417352239,1.2049812095785926,1000.1365637914965,1.9562655363001187,8.306282947078515,0.9220147053778361,1.1081984809249943,0.9584786232094729,1.0034027411072233,1.0111372601840052,0.9820906714983844,1.0395819781095923
1976,United Kingdom,0.6074443743408926,53.8737148063299,5.646370964916412,1256.7633719707123,3.4731400840548794,8.470234621282964,1.0845802872562929,1102.812510484955,1.224855621839514,8.232644457225534,0.9538830267965381,1.075656467491314,1.1053891552295882,0.8805477060233965,1.0285803286794732,0.9154846041573841,1.0553388983074428
1976,United States,0.0,44.38662003557794,4.341021399564028,1334.971934582813,4.95711978042554,3.383214875817166,0.9725197695247312,559.7513053098163,3.012534218993279,5.211550756699458,1.0613770855789908,1.0375455857627254,1.1162259597505668,0.9460408779262869,1.0894910556026824,0.8367985114973583,0.9095052167061933
1977,Canada,0.4652882302947567,38.31321962380468,7.285645629030041,1150.3866065373547,1.9505501759695987,8.097514440283017,1.14027943109361,719.6297874415438,3.534118843043579,6.750422788523309,0.9009463674869311,0.9433702270397228,0.9496524345883801,0.8449336568933867,1.0068562974806028,0.8937696286273895,1.0473592430635181
1977,France,0.0,49.5228864385802,4.992794921818863,768.3270621614915,3.4726229372724764,7.917254793808728,0.9779035826170336,1005.3771677989062,2.3058452329759676,6.62398150369298,0.9752822617479403,0.9318015752002201,0.9718899707114045,1.1797686526849522,1.064084286126701,0.9428821010217203,1.057258278135616
1977,Germany,1.8924653000643288,47.49953485401047,5.577387258559714,1052.0643677542441,4.666540943364829,6.016896543593074,1.0793488720552213,650.2936053523639,2.4846896937505103,7.207519167601631,1.1032546204341658,1.1126705136827584,0.9589185712045415,0.8894295331514064,0.9785078969711265,0.9691965715814259,1.077966053226934
1977,Italy,1.0628808601743547,41.20185646497946,8.974122223398883,893.805820437607,4.349468319080603,4.188099000038462,1.1554160420714774,1170.7951953104448,4.35261989995457,8.619676543771504,1.0043514668643465,1.0558139514518505,0.9703392540930201,1.024132193491678,0.8848985916380493,1.038632331781156,0.9795528779013879
1977,Japan,1.1928557558178117,57.3463754545933,3.0283923826643466,943.1689804142405,3.686835436976243,8.105168603340443,0.8627140548518936,1070.2959800704402,3.0178237666774215,5.185328155983906,1.1897767016745977,0.9052107282731013,1.076402978157286,0.8457198484790354,0.9367244970114961,1.0596441137581754,0.9365714152310597
1977,United Kingdom,0.46607477407209114,34.05244041836667,5.8413992620369575,884.4158446334579,3.002478129335724,9.3824957866724,1.0395420985388037,808.4862089969575,1.9315165846072602,4.097323000561476,1.0856702480242555,1.167737708780549,1.107684814465768,0.7830322582274297,0.8805810598907711,0.9041221543813225,0.8647491310559278
1977,United States,0.0,47.25154699330208,4.907477565467315,1022.8202984453039,1.3921781524437593,6.6877201623528935,0.9809759155586785,700.5106662788503,2.7330037292361116,8.597843034019538,0.9511113880956309,1.1588940328444084,0.887441288596803,0.8903779675131435,0.9932128618300519,1.0431631629637597,1.0739675468117833
1978,Canada,0.0,65.4993440501754,3.4334934153275256,935.5876967588649,4.698774473114251,9.141375473666868,1.081351721736967,753.8271367132089,4.268888800804863,6.886405681196236,0.8392516765438772,1.0184633858532304,1.078182287177731,0.8763049289121918,0.8679543386915723,1.0521941565616897,1.0296984673233187
1978,France,1.8993554365860021,59.246336829127685,5.119260739840349,870.6126444588853,3.8362420778036657,9.0967838662226,1.0895193220027732,1127.034360336394,2.3578007701712242,8.703775796225585,1.1317394065634325,1.01975996046924,0.9310812181910432,1.173596380316525,1.0197910783462647,0.9348581996385552,0.9516114165945678
1978,Germany,1.8103087461196088,63.956838107899564,3.875663946843396,958.1556252510944,2.638515579580928,5.178522465443755,1.0964851633097457,1323.1165647096464,2.45837491279016,4.5252478797849305,0.9973594243041073,1.0280161158819607,1.042406104446409,0.9526160652929084,0.9985547729121721,1.05462842480037,1.0006422269810937
1978,Italy,2.2554756983154904,65.73019725214857,4.068388861763674,969.832457686661,1.1269750614919545,5.963346009072382,1.0195024984028127,848.3435862224819,4.52389202255863,9.180403715631055,0.8869384665062474,1.062271122390027,0.9195684240340007,1.0895355430762599,0.9368422270834669,1.0253165238037982,1.0820344012612455
